-28.950243 -16.887367 -23.462749
4.552651 -2.873275 0.695986
3.142214 -1.362274 -3.930220
-1.490366 6.969718 13.019674
-5.528497 -0.877622 -4.283216
3.961235 -9.503493 1.378587
5.353751 11.096120 -0.748664
-4.961179 12.436355 0.445509
4.773972 -4.729636 5.369590
11.855277 -4.033241 -0.246797
-1.877922 -4.975364 -6.906090
15.982467 -0.794954 3.508385
2.319042 -8.097002 3.911487
7.411459 0.822780 5.060199
2.451942 3.121870 -7.370925
2.597707 -6.654195 16.829397
-0.857593 3.848216 -7.032790
4.161244 -4.158797 -2.511662
8.312117 -2.102186 5.645679
6.103273 8.639756 -2.666875
-3.874664 5.168528 14.341097
-9.908733 8.070026 5.373953
11.692882 -5.476974 1.014109
-17.573629 -2.481570 7.881063
7.650436 -2.367203 -10.153156
-8.887239 -8.075815 -4.821146
-2.847964 4.478667 -7.517410
2.750231 -1.855140 -3.321818
9.956079 10.066832 5.492659
3.646783 17.455557 0.840240
-2.247295 4.565356 -7.548809
7.945604 -3.922272 1.059699
-4.482226 5.320201 -11.694602
2.008468 -9.163784 -8.839509
7.087761 4.584231 7.980151
-10.101101 3.364206 2.251314
1.863343 -1.810011 -5.763575
-7.075326 6.808081 4.128583
-4.651920 3.650182 11.305374
4.207353 -0.285614 -8.987940
3.420491 7.902819 -6.022468
9.344090 -1.171626 7.563470
6.574944 6.533757 -2.959104
11.777088 30.995378 6.230390
3.494537 8.404019 11.011263
-11.103719 0.286846 3.291513
-9.245734 7.589993 -1.112723
-10.125123 -3.840342 7.407085
8.864329 7.425009 -3.277075
5.953932 13.522120 -4.495602
4.369111 -0.282257 6.716869
-3.196484 -1.031069 -5.231290
11.278024 4.522952 2.111094
3.899922 -8.349329 7.968185
4.234726 7.649854 -0.243189
4.768956 8.079315 -1.849878
-4.332408 14.305279 -3.880736
4.561334 -11.250688 6.579612
-4.623838 -7.134808 -6.313759
11.925967 -2.709308 -2.543289
10.117644 0.080026 -13.733170
-4.296441 4.450447 7.176959
3.238794 0.739294 -9.827634
11.271975 -0.256883 6.622304
3.065570 -0.120451 17.387846
11.688807 2.280957 6.569573
-1.223381 -2.606048 5.761559
-2.305134 -2.150905 -5.776757
-6.698414 -0.158601 -9.198875
-9.791491 4.983110 -4.359398
-14.560835 -5.948240 6.664779
-4.461858 11.825903 6.885744
8.168079 2.768574 1.958218
-3.641274 -0.968348 -1.160336
-3.865182 0.550445 10.729139
2.505005 3.743582 5.970592
-5.406982 -11.309738 0.787232
-8.991818 -5.307583 -4.973282
-0.106643 3.465966 -2.028138
-3.270205 2.466295 6.196184
9.208642 2.178029 9.289908
-9.693539 -2.041161 -7.231567
6.896834 7.608525 -3.537386
11.519371 -1.916894 -17.840296
5.318646 5.400277 -1.516626
9.727890 -5.360693 0.090844
5.869761 4.321704 11.248848
5.301665 -4.638382 10.683319
-6.053710 16.134747 2.546286
-10.184078 -6.319658 7.044375
-1.820129 1.529829 -10.324800
1.405306 -2.178333 -6.323364
0.798975 5.859129 6.277392
-0.790346 -6.960964 -2.727214
1.169707 -2.224382 -6.228823
12.940014 -1.354112 3.340403
-0.226134 12.738974 -1.085397
-5.088382 11.301023 2.844795
10.077113 0.055602 -7.960248
16.983824 23.145060 3.501688
11.838503 7.067311 0.292572
-0.125258 -5.949158 -11.521228
2.947903 1.564462 5.799232
0.739777 -4.186437 0.140529
0.181558 -10.202487 -8.439676
-5.091584 8.089405 -1.124226
-9.068722 -5.343757 8.334610
-2.126370 6.264935 -11.721892
2.833843 4.744290 9.711843
-1.506778 8.631272 -9.073190
-6.253866 0.441188 -3.822396
-9.296655 -0.776381 5.118187
1.305573 -1.845659 -5.814418
0.578332 6.105727 -8.377243
-5.141736 6.596066 5.775036
-12.161062 -7.598049 -6.224556
0.456497 8.932380 9.188870
-4.872139 10.492925 -2.596914
-0.846841 2.294482 -5.310179
-14.241648 -1.685123 -1.160846
-0.472465 9.742226 8.227129
-5.317003 8.664914 7.061126
-2.163385 12.415075 11.708674
4.412343 -4.928948 5.607553
-8.684880 6.847789 -4.586243
8.207737 0.514854 4.067515
-1.099737 -4.841558 -1.054813
4.304009 -0.723164 -8.433412
4.400855 -8.650834 8.104700
-11.808664 -14.391246 2.242237
4.299439 -0.064885 7.336981
11.226457 -5.186219 -4.444168
4.109537 4.407933 -3.718741
-9.915421 -1.052492 8.047684
10.992752 6.387733 6.283961
-9.072332 -13.631954 -5.669141
-5.963183 12.377201 -5.917772
12.305404 -2.370777 4.306522
-8.418563 5.073508 9.087973
-7.815939 -6.248081 7.916271
7.391809 -8.848915 -0.639236
-4.064535 -7.393343 -4.214252
1.091140 6.710289 1.533324
6.035049 4.056875 4.460892
4.993122 -11.608805 0.321613
-1.640396 4.866217 -7.563994
-4.055728 3.143674 9.533859
-3.565112 5.925774 -1.270630
8.779655 1.297183 -7.041936
2.199528 4.704431 -3.807162
-15.676461 -1.743967 -3.139762
-4.169869 -4.843622 -10.295719
-8.891911 17.570787 -10.633752
-6.892401 7.710275 -4.706820
-2.553337 7.415473 8.379197
8.496408 9.462227 -8.988919
-6.321947 -5.097528 -0.590446
-0.730311 3.310499 11.486005
4.325246 -6.770118 9.904437
1.683334 16.716595 -7.820670
4.292876 -0.609009 -3.144058
4.239531 7.011061 -2.912560
8.101560 -13.296403 0.441065
-3.604176 1.852444 -12.449635
-5.357045 -5.541995 -8.773800
4.080499 1.607716 -10.986009
3.069407 3.791362 -1.858711
-1.795768 -0.689468 -9.142175
-1.602686 0.212679 -11.264884
5.003172 7.978841 10.033291
-1.927757 -4.776398 -5.902739
-21.785688 2.021373 4.479772
-7.463650 -8.362539 -3.688674
6.473563 2.288022 -13.655391
5.256239 0.440962 -7.031076
5.832660 2.212973 -8.026164
-6.541768 -0.622718 -5.767890
6.206018 1.817526 -2.089730
-11.657290 -7.519831 -4.334470
14.362943 4.305253 0.889062
6.020449 1.143645 5.017101
0.552291 4.768795 -17.327616
-7.891606 -1.278153 6.032612
-2.475180 3.949621 -7.165607
-6.890159 10.673938 -8.479925
-3.132289 3.197863 15.233458
1.902361 4.914946 7.238965
2.585580 9.200345 -7.857117
1.384761 -3.345050 -7.179972
-1.206960 -5.669857 -6.845007
8.970035 -1.401762 -10.344095
-4.781957 -0.079510 -1.027624
12.308551 -4.379097 -1.714428
-14.743888 -1.272555 -0.546919
-8.270185 -1.290857 -11.809854
2.129821 14.045541 -5.043937
-4.119621 11.812542 -6.932728
4.452622 -9.405296 5.606633
-0.158736 15.584594 -0.939135
9.614678 0.374810 -8.644849
5.933101 10.122502 -0.027458
-7.576936 7.521093 2.241787
1.697497 11.067418 1.234690
-4.954605 -2.022629 -2.277841
-15.696706 2.354285 -0.180126
-12.815479 29.637455 15.804657
5.280029 8.880738 10.421306
-1.396551 4.143111 -11.054387
1.224513 -4.028567 -12.844894
7.983394 -6.308160 -6.592352
16.274887 5.876514 3.593207
10.145579 -5.881489 -3.970288
-1.728273 -13.965149 5.203893
-3.872816 -2.578843 4.179778
5.674455 -7.126845 6.142013
0.958826 9.195896 13.850827
10.385660 -6.905649 -0.075057
-2.488562 7.030225 5.114474
4.439998 -6.156382 14.355472
8.408296 -12.457717 -21.358648
-5.453844 -11.379853 -7.933322
-8.349483 5.933884 6.871217
1.720743 10.771972 2.945366
4.029119 1.493653 -14.277161
6.611475 5.058644 1.847720
7.261452 -6.161345 -5.704699
4.616822 -1.187563 5.775928
4.920073 -1.490435 7.655045
6.751855 -9.387826 -3.229072
3.219097 11.416788 -4.518442
-3.256349 11.994330 2.177359
-2.152921 -0.063878 -4.363257
-6.685704 3.147282 19.097809
-7.806798 9.486245 5.653736
12.015406 4.738498 0.764671
-8.934266 6.787803 2.445145
7.806440 -2.808634 -8.237475
-6.990924 3.720722 6.344944
-4.210635 -13.825629 0.283270
-42.735775 6.470434 15.163800
-7.371286 -0.123752 -5.861171
11.342712 3.919908 0.556160
-14.866855 2.502274 -2.306503
-7.655211 7.099958 -7.046222
1.107948 -5.104698 -7.901186
-4.731645 -13.633013 4.303220
5.971191 -5.645861 11.751221
-16.156965 1.297775 -5.226180
7.683467 -9.449892 6.851710
0.267589 4.909374 5.234341
2.090528 15.293870 1.395231
6.495531 -6.530077 -9.735768
-3.219771 -8.584105 7.295088
3.882459 10.113908 -5.572103
-4.904907 7.569616 -12.804893
12.386563 0.869199 2.231412
-10.172757 -3.351979 4.375621
9.277970 -5.445246 0.286325
-3.300155 -0.299651 6.126876
2.808723 -0.116597 19.766205
12.353145 3.637101 -1.321811
6.061944 -5.208502 2.173600
6.445053 6.572425 -1.115493
11.173955 2.075741 -4.977998
-2.666594 -5.593508 1.963167
4.790856 2.356786 -9.781356
-4.935241 5.081744 -9.114411
-9.529402 7.724980 -2.846781
8.636376 4.580534 4.214065
-3.999446 -11.791765 8.142588
-8.206479 7.790662 0.855443
1.481854 9.813950 1.603414
4.963676 16.893671 4.533318
-6.341492 -5.869984 -3.522992
12.413979 5.334219 -3.647673
12.682097 3.133151 2.480330
9.696378 -3.385500 6.504147
2.108878 12.060512 8.743889
3.729895 -10.229164 5.727073
2.742344 5.727082 -3.753299
-18.134939 3.257588 4.861657
10.466909 6.574170 -0.407410
-6.630993 9.863885 -5.189683
4.130239 -12.044834 5.319705
-7.847051 1.814680 6.692826
-7.256743 -6.377919 -11.403220
6.774692 9.817556 13.260591
-7.774055 -7.459748 -4.112177
-1.680413 -4.083332 7.112629
5.652920 -5.805262 -5.555823
18.745922 3.046537 1.328818
3.037348 15.119461 3.218277
-1.522183 -9.443347 -6.475269
-4.811374 -0.726690 8.119322
6.503167 -4.893462 9.857729
4.497375 -10.542455 7.856890
3.850574 4.279818 -11.152061
7.916570 6.333658 -4.296772
-2.293546 -0.668018 -2.404308
-4.353939 4.441293 -6.799880
1.601331 6.381224 8.546374
-0.422334 -1.995715 -4.707751
6.291985 -0.894323 -10.411178
-6.849344 2.333850 3.790841
9.913870 -3.193670 7.889003
-4.227938 -8.479346 9.824768
-14.948384 -2.012829 -2.878016
7.037131 1.054261 13.724686
9.818500 4.993319 0.172493
7.578773 -0.271334 7.511954
-2.347474 -2.266798 13.211558
4.091436 15.878371 0.444509
-5.122852 6.629698 13.833469
6.227415 2.893339 0.335798
-12.211515 -6.808403 -4.462334
-6.255337 4.859832 -13.748159
-3.249058 -0.952637 -1.097131
-5.099384 -0.745563 -2.683573
-0.997612 4.096450 11.373851
5.281627 -1.094681 -12.297122
5.151831 8.583596 -4.121277
-8.975944 5.275872 -5.290914
7.946438 3.148861 -0.514460
5.806401 18.891335 -2.750809
5.895897 5.712231 13.933566
-1.184785 4.945136 -0.203988
-8.574650 -8.492467 -3.765610
3.583259 2.178522 -0.821977
9.565309 0.454951 -5.426353
-7.697182 -4.917014 -3.334243
-3.150523 1.830201 4.550628
6.071773 6.114645 -10.385613
-9.497904 -11.456966 -4.129761
-11.681944 4.563653 3.270446
-6.015531 12.550696 -6.904639
3.578133 -6.396792 11.244054
-9.366055 -8.028092 -1.961820
-1.187321 15.921025 -0.511289
0.341127 18.578835 1.294267
3.052382 -5.410062 -1.301952
4.481725 -4.736333 -8.633503
2.565367 -3.056144 -11.722351
-4.883722 -0.081611 3.686790
-13.007528 -5.893252 -1.551810
0.525652 4.005770 12.688774
-20.526072 3.027251 15.847162
3.663155 11.183419 8.455583
1.305271 -9.549222 -8.105643
1.491803 13.093644 -3.651558
0.762569 -17.937305 0.694857
-0.645918 -1.426858 -11.158604
-4.868947 8.691340 5.289017
1.117557 -0.267747 15.433287
-17.129490 -0.652808 7.355954
1.065271 0.470238 -7.508589
-6.496438 -5.944614 3.661119
-5.926938 0.184549 0.560826
1.559616 7.711057 -6.929735
-6.301651 -6.481307 -2.808288
3.398933 1.422212 0.246093
-6.383866 22.115595 20.538006
-10.007706 9.239185 -0.582566
-4.294163 9.026751 4.270609
0.715707 9.900023 -0.760725
0.053317 -15.353802 -0.464658
9.336348 -0.193694 1.716342
-3.819371 -2.047618 -3.400726
-1.141138 -3.541423 -14.678854
7.316134 9.680752 -3.468851
14.457905 -0.585793 1.470698
-6.985019 -2.621875 7.025151
3.754055 9.230299 12.021996
7.627651 4.113891 14.346569
-6.745772 5.630968 -3.599684
5.724702 -8.233308 7.357152
-3.066497 20.605753 3.698812
-6.809468 -10.533638 4.806376
-5.434571 1.644464 0.628593
13.161845 16.480368 0.926111
-5.396276 -3.678210 -5.636436
3.184184 6.391726 16.897280
-0.811844 -3.862162 8.240298
-0.658058 9.557576 10.981626
8.853692 -1.311976 -6.493386
-10.844837 -2.152892 1.487851
-0.762928 -5.496891 2.649839
-12.200191 -2.076571 8.793433
-0.502135 2.673784 -2.902054
5.672857 -4.005743 11.850532
8.603604 4.093633 7.712092
9.286404 5.888251 -2.403230
1.769012 8.078115 -9.371560
-9.438537 -0.211073 -7.794787
-6.296613 7.425833 15.459627
-8.356591 -6.107598 4.905354
-8.889794 -3.105893 -12.143064
-7.025558 3.909092 11.193307
8.506754 11.398068 9.440555
-5.972061 -5.181150 3.159999
12.241738 4.808282 3.581337
2.838878 -0.020676 3.875845
7.661998 6.834672 -4.092395
-4.411781 -10.035172 -6.503067
-23.557781 -0.535105 13.702632
6.314839 9.993502 -6.558898
-1.092786 -16.624872 -3.288476
12.288312 10.572645 -5.713343
-7.783845 -8.608685 -6.125160
-4.228718 8.883484 -4.765196
2.095622 -4.567321 10.495496
3.282566 -8.162654 9.409720
6.562958 0.351474 -10.304696
8.657945 -2.425597 2.204212
-0.870308 2.358918 -8.563389
0.823778 -14.986620 5.505201
3.956112 -15.376074 4.498337
-5.907990 8.781796 3.447792
-3.000737 -7.837532 4.312510
-6.883931 -1.616571 5.618757
6.329103 9.915775 -4.957584
0.448777 -5.002422 -7.981266
5.554199 -8.959651 6.477317
-1.699685 7.293503 2.900621
-5.060884 4.977609 -9.178441
-3.425407 3.806537 15.083042
-1.103218 -12.722295 2.807004
6.826192 5.106954 -3.674372
8.744427 8.900352 -3.569563
-10.020531 1.806941 5.625464
9.881111 -12.123142 2.915026
-9.429676 8.139738 1.317705
-6.390281 -6.027079 3.378538
5.013227 0.760927 -8.497298
-3.308258 6.131952 -4.708723
-2.087046 12.291742 -8.094790
3.097026 12.657941 -3.011003
2.095467 4.648928 8.353016
-9.491032 1.068771 -11.231278
-14.197041 1.620868 -4.868188
-8.358089 -0.279258 5.668228
5.682303 5.379147 -10.251712
6.004536 -16.051214 -8.204829
-5.211744 -5.208233 4.114385
0.193031 1.418661 -6.847019
-4.876421 -4.587039 3.638094
9.823908 -3.137674 -7.394672
-2.431708 14.568662 -0.104021
12.909061 1.129995 5.262780
-1.709420 -1.160546 10.023452
5.144851 -2.789155 5.006729
-3.004610 11.057746 -1.921225
4.939025 -4.916431 7.970822
-5.619295 -2.941377 5.169497
10.098507 -9.254950 2.912948
-4.423440 -8.109781 -7.362180
-0.852452 1.969151 -6.142404
10.276550 0.224628 8.264518
1.329823 0.881684 9.579209
-0.078785 -12.763244 2.485933
-2.271980 4.180637 -10.790033
-4.011579 -1.701952 -7.997438
4.926677 -7.399632 -3.467976
-1.102995 -9.049256 -9.171396
6.373992 13.891085 -0.922948
-7.396412 -6.061014 -0.219153
0.498655 4.276013 -4.983306
-10.209721 -5.036063 7.831271
4.583627 0.208475 -8.169600
2.431585 0.292492 -10.920032
-3.196930 2.674431 9.535001
-6.805573 -11.424058 5.474060
-4.451299 2.286700 -9.746050
-8.105566 9.994810 0.911235
7.342752 -9.516325 -2.839342
-5.559095 4.577763 5.421286
-8.244233 0.518981 -5.488678
-9.070200 9.452720 4.405760
13.910832 2.953569 6.982938
4.282509 -0.937835 5.575793
6.593685 15.479445 5.420801
2.551867 4.677445 6.826501
-10.905569 1.771167 2.461970
-14.792192 1.586301 -1.262691
-13.963526 4.231598 -3.382845
2.572208 -13.512845 0.329780
-0.654782 2.719381 10.062710
-11.450387 3.100179 17.457781
-7.232409 -8.539092 -11.038841
-1.421599 4.462494 -11.003689
6.152172 6.399284 4.415456
2.801457 -6.542576 -0.769851
-3.215743 -5.076816 -9.304814
0.253079 -0.743198 -7.622240
-4.987954 -5.612328 -0.546398
-2.269181 -1.228607 0.275667
7.753921 6.592186 -0.851015
3.814573 10.344202 0.122001
4.996754 5.269085 -1.308671
2.261594 -1.291039 16.588181
-5.600903 -10.954075 0.209223
18.239618 17.283504 -3.778083
-6.508858 9.536569 1.702381
-4.058227 -4.299301 -0.083528
12.649206 -8.541700 -0.298653
-6.564451 7.986369 3.094544
-2.706131 -0.382711 17.001020
4.607738 -4.724086 5.487324
11.455599 1.411151 -8.210910
1.524392 5.599627 7.833639
30.424915 11.608992 4.003428
9.622944 9.853024 -2.868052
-5.656451 21.364061 2.790000
6.468230 -4.075204 -6.326437
-2.644760 -12.442277 9.332576
-0.217675 8.011048 -8.132399
-0.481631 0.582303 10.577148
-6.058383 -7.340263 -7.373127
0.060183 -4.945603 0.927929
-3.722514 -3.062328 -4.564560
4.820761 0.163938 -10.467345
5.212196 1.963105 10.575664
-5.826972 -3.283987 -6.081917
-1.842573 8.873554 -10.757166
-4.819824 -5.140816 2.893008
-1.842814 -9.401608 12.862395
-6.301450 -6.269784 7.105126
-0.386256 16.496721 5.979760
-0.846250 -5.551579 -4.546287
7.544583 -3.791650 1.842290
-5.482355 5.929448 -0.045318
-2.092385 -6.567010 7.246028
-0.392329 -6.931159 1.303540
6.841608 -8.003652 1.498857
-3.364434 1.958441 12.932415
13.491031 -13.297999 8.160914
-9.021334 -6.673980 8.194526
-5.352081 5.967083 5.269428
-3.685702 -5.093752 11.484947
-2.578925 2.608215 -4.570954
-8.023828 -9.246080 -2.757443
7.000574 -9.146265 11.848627
23.864136 7.808444 -14.162318
16.165251 -0.003994 3.183034
-3.685619 -13.786780 -0.048467
2.059874 12.056447 8.766798
-0.433247 0.769937 -9.875856
-4.231637 8.767676 -4.900643
-8.355109 3.434928 6.168931
-8.531251 6.378948 0.760830
3.620801 -2.342436 -8.496248
-7.915060 -4.947042 5.248388
-5.074007 -4.958451 -4.823315
1.589037 3.358641 -10.905140
-4.019245 -12.909238 -2.421852
8.476359 3.047671 -3.945056
2.800868 3.710278 -11.222366
2.871224 2.637098 -14.750391
1.321235 -2.260591 7.048338
-0.152474 1.554466 -6.942106
5.376443 5.491222 0.991720
-1.376158 -4.286623 -4.081204
-1.856584 -1.999189 -5.965860
6.333145 -3.329420 -4.245681
7.629469 -1.148242 7.602582
9.149209 -3.989471 -4.080117
8.148460 -3.960933 7.619744
-6.803637 -5.173857 -0.624952
9.826923 -9.081322 7.352084
7.730961 9.373576 -2.222802
-5.060309 -12.158891 5.814159
-8.552152 8.155826 2.935927
2.173360 -2.266628 -13.852165
0.240683 -4.560359 7.431097
-8.500437 1.766840 -10.652377
16.541929 1.815493 1.145062
13.757568 3.361972 3.241209
8.296156 -6.213065 1.918868
7.858006 -9.643214 -4.399372
6.587040 -15.072740 1.470974
-8.377883 6.951766 -5.375032
8.520886 2.022093 5.683092
-5.212880 -5.821662 -7.602663
3.290917 2.550362 18.675062
-12.407787 0.924680 1.037906
-11.096493 1.064088 -4.451927
-0.912033 -7.862568 0.716104
9.450701 0.763469 -8.420809
-1.543667 3.904634 -8.929663
2.572530 -3.089558 -2.530185
-10.124619 -1.969430 -5.754368
1.236733 -2.085310 7.804111
11.494484 -26.746555 7.321350
0.816188 -15.054240 -2.072137
-1.304406 6.977008 11.312928
-14.770898 3.063802 -5.481711
10.329185 0.004515 -5.735724
-16.804552 -1.469272 -2.011894
-0.857430 -8.858727 -3.839912
23.104868 15.996938 -6.026707
2.774226 4.844644 -2.466959
5.345891 7.891855 -4.077922
0.941435 -6.239308 -0.292507
-6.630274 10.887710 -7.010558
3.841447 6.488228 -1.601820
3.725502 7.568584 -9.709208
13.822042 -24.647018 -10.400331
4.618081 1.750843 0.724578
4.411544 -9.707879 1.432431
8.848375 -5.599815 -17.821415
-3.945994 16.652700 3.115557
-4.663327 10.214140 -4.515344
-3.766547 7.774011 -1.284163
5.680052 -5.640696 1.582248
-4.712736 9.105436 -0.892663
-0.920644 9.622182 10.119629
-11.335829 -4.323299 0.871064
-6.560385 8.099925 -4.653138
-6.442140 -4.539811 1.604355
10.189426 -2.926684 4.996324
11.950623 -7.769139 -6.629491
-3.513746 6.106605 -8.718665
-10.026808 -6.437106 5.454054
1.851056 -21.278170 10.620483
-5.135965 1.579418 10.837822
5.661332 -4.989541 5.578878
3.071748 3.266855 -7.407376
-14.139907 1.235136 -0.680055
7.512316 -9.975102 5.591863
7.468949 15.539942 -5.285978
8.650165 8.697944 5.234906
-10.049904 -5.069605 5.429247
0.091435 13.401675 3.085406
-1.947870 -5.693015 -8.229383
-7.049773 1.371921 5.225927
5.149332 -2.699044 1.935561
-5.579332 -6.775040 -8.640928
-3.988679 5.468444 -3.396119
2.635871 -19.253967 3.518473
-4.223083 8.389728 -8.885228
6.100356 -3.066647 -19.645773
-9.392904 6.687021 2.608503
11.687996 -2.760129 -4.935494
-1.818792 -0.712709 -0.298341
-1.648154 -1.692817 -8.210405
8.733239 4.731207 2.579256
2.870404 -12.160151 -8.090357
-3.815900 -2.837409 11.314655
-8.347029 7.053456 -6.497847
1.290269 2.540649 -8.748899
-0.350851 -1.236452 -8.489811
1.168140 16.204239 3.385650
-7.585438 -6.365492 5.527257
6.589911 5.672958 -4.654922
3.591633 -6.364333 0.865274
-1.985104 3.233800 -8.965972
-6.744743 -6.252626 -0.632928
10.898040 7.507195 -4.895235
2.727420 3.097007 -0.654289
7.118824 9.560174 4.077039
6.632119 -5.063035 7.243017
-11.383439 6.250356 0.756759
4.565939 -10.037246 6.783470
-7.612267 -0.186509 12.083501
10.607510 2.879071 8.145791
-7.905751 -11.525846 7.682764
5.639205 -8.833821 5.441204
-6.368793 0.477495 15.026619
8.962189 4.294880 -9.905267
-4.651313 -7.718162 -11.005170
-0.370465 -0.372523 -2.881352
0.968179 -5.819219 -5.212553
-8.212769 -2.868296 -0.754818
-16.424368 0.881418 6.687036
5.275710 8.943471 7.643542
-6.982007 6.784458 1.882068
4.574884 9.275768 2.252177
2.471644 6.748719 9.749345
-15.557814 -3.527387 -1.701698
2.721595 5.792420 7.342612
13.307026 -0.159711 4.073787
10.868889 -7.646459 -0.704791
11.306286 0.162351 5.280076
-1.459492 -1.072850 -0.718485
-11.049387 2.956550 3.248238
4.490552 3.375383 -4.298116
5.517626 -39.594379 2.325015
-5.731572 -6.675147 -3.950844
8.117904 6.171221 12.040988
-2.477805 -5.518658 -9.587972
5.749003 1.872169 -4.066586
6.211232 -10.807769 1.984155
22.224997 1.027180 -12.351534
-11.236789 -4.121804 -7.362996
4.189411 -4.308755 6.195562
-8.012513 -8.426982 -4.585862
-0.125839 -6.156297 -3.005276
-11.731453 3.337887 10.496692
-3.587732 6.555873 8.539187
0.365709 0.871556 -4.206765
-10.864470 8.947433 5.587783
13.036987 5.714035 -2.123280
-11.472998 -4.078506 -2.946577
6.032643 0.821467 8.777868
-6.946202 -1.331750 -6.983444
-1.145987 -0.079647 -5.042547
0.709493 8.343601 -3.181952
-6.595647 9.957372 6.262991
6.435031 -3.055305 -6.604304
-4.162481 9.936655 -9.877212
-6.834040 9.535942 -5.616080
-14.843198 1.864469 10.243142
-0.170359 0.501834 -4.954894
-6.974348 5.554265 -12.480487
-10.463203 0.396752 -10.553730
7.258896 -8.187395 1.115583
11.179519 6.485106 -2.521422
3.962525 -4.581427 -0.070512
-7.680466 -6.056698 -10.555116
12.001828 1.835168 2.858958
1.872528 4.897946 1.287794
13.683185 6.991487 -0.715597
8.852808 -6.644107 -8.624723
3.045443 3.061298 -0.670562
7.901464 8.576744 -5.835906
4.655684 0.654128 -0.917012
-3.821977 -3.665826 12.131383
6.333928 -9.937527 8.485736
7.080671 10.061188 3.704157
-3.295091 -12.989320 1.838584
2.887478 -8.153820 -3.217627
-10.990268 5.409497 -0.719228
